locus_tag	ftype	length_bp	gene	EC_number	COG	product
VP181_03981	CDS	180				hypothetical protein
VP181_03982	CDS	621				hypothetical protein
VP181_03983	CDS	222				hypothetical protein
VP181_03984	CDS	585				hypothetical protein
VP181_03985	CDS	267				hypothetical protein
VP181_03986	CDS	600	rsmD	2.1.1.171	COG0742	Ribosomal RNA small subunit methyltransferase D
VP181_03987	CDS	1206	ftsY		COG0552	Signal recognition particle receptor FtsY
VP181_03988	CDS	675	ftsE		COG2884	Cell division ATP-binding protein FtsE
VP181_03989	CDS	969	ftsX		COG2177	Cell division protein FtsX
VP181_03990	CDS	861	rpoH		COG0568	RNA polymerase sigma factor RpoH
VP181_03991	CDS	321	glpE	2.8.1.1	COG0607	Thiosulfate sulfurtransferase GlpE
VP181_03992	CDS	843	glpG	3.4.21.105	COG0705	Rhomboid protease GlpG
VP181_03993	CDS	411				hypothetical protein
VP181_03994	CDS	540	ubiC	4.1.3.40	COG3161	Chorismate pyruvate-lyase
VP181_03995	CDS	855	ubiA	2.5.1.-	COG0382	4-hydroxybenzoate octaprenyltransferase
VP181_03996	CDS	2427	plsB	2.3.1.15	COG2937	Glycerol-3-phosphate acyltransferase
VP181_03997	CDS	621	lexA	3.4.21.88	COG1974	LexA repressor
VP181_03998	CDS	795				hypothetical protein
VP181_03999	CDS	1344	dinF		COG0534	DNA damage-inducible protein F
VP181_04000	CDS	1401	sthA	1.6.1.1	COG1249	Soluble pyridine nucleotide transhydrogenase
VP181_04001	CDS	642	fabR		COG1309	HTH-type transcriptional repressor FabR
VP181_04002	CDS	366	yijD			Inner membrane protein YijD
VP181_04003	CDS	1110	trmA	2.1.1.-	COG2265	tRNA/tmRNA (uracil-C(5))-methyltransferase
VP181_04004	CDS	1875	btuB_2		COG4206	Vitamin B12 transporter BtuB
VP181_04005	CDS	684				hypothetical protein
VP181_04006	CDS	813	murI	5.1.1.3	COG0796	Glutamate racemase
VP181_04007	CDS	456				hypothetical protein
VP181_04008	CDS	780	cysH	1.8.4.8	COG0175	Phosphoadenosine phosphosulfate reductase
VP181_04009	CDS	1737	cysI	1.8.1.2	COG0155	Sulfite reductase [NADPH] hemoprotein beta-component
VP181_04010	CDS	1872	cysJ	1.8.1.2	COG0369	Sulfite reductase [NADPH] flavoprotein alpha-component
VP181_04011	CDS	231				hypothetical protein
VP181_04012	CDS	660				hypothetical protein
VP181_04013	CDS	216	pspG			Phage shock protein G
VP181_04014	CDS	948	dusA	1.3.1.-	COG0042	tRNA-dihydrouridine(20/20a) synthase
VP181_04015	CDS	465	zur		COG0735	Zinc uptake regulation protein
VP181_04016	CDS	462	cheX	3.-.-.-	COG1406	CheY-P phosphatase CheX
VP181_04017	CDS	1653	pgi	5.3.1.9	COG0166	Glucose-6-phosphate isomerase
VP181_04018	CDS	102				hypothetical protein
VP181_04019	CDS	420				hypothetical protein
VP181_04020	CDS	1176				hypothetical protein
VP181_04021	CDS	1086	alr	5.1.1.1	COG0787	Alanine racemase, biosynthetic
VP181_04022	CDS	1401	dnaB	3.6.4.12	COG0305	Replicative DNA helicase
VP181_04023	CDS	765				hypothetical protein
VP181_04024	CDS	453	rplI		COG0359	50S ribosomal protein L9
VP181_04025	CDS	228	rpsR		COG0238	30S ribosomal protein S18
VP181_04026	CDS	303	priB		COG2965	Primosomal replication protein N
VP181_04027	CDS	390	rpsF		COG0360	30S ribosomal protein S6
VP181_04028	CDS	672	rpe	5.1.3.1	COG0036	Ribulose-phosphate 3-epimerase
VP181_04029	CDS	840	dam	2.1.1.72	COG0338	DNA adenine methylase
VP181_04030	CDS	1518	damX		COG3266	Cell division protein DamX
VP181_04031	CDS	1101	aroB	4.2.3.4	COG0337	3-dehydroquinate synthase
VP181_04032	CDS	519	aroK	2.7.1.71	COG0703	Shikimate kinase 1
VP181_04033	CDS	1737	pilQ			Type IV pilus biogenesis and competence protein PilQ
VP181_04034	CDS	516				hypothetical protein
VP181_04035	CDS	594				hypothetical protein
VP181_04036	CDS	579				hypothetical protein
VP181_04037	CDS	1017				hypothetical protein
VP181_04038	CDS	2571	mrcA		COG5009	Penicillin-binding protein 1A
VP181_04039	CDS	909	oxyR_4			Hydrogen peroxide-inducible genes activator
VP181_04040	CDS	729	PGdx_2	1.11.1.15	COG0678	Hybrid peroxiredoxin hyPrx5
VP181_04041	CDS	273				hypothetical protein
VP181_04042	CDS	1875	argH	4.3.2.1	COG0165	Argininosuccinate lyase
VP181_04043	CDS	1215	argG	6.3.4.5	COG0137	Argininosuccinate synthase
VP181_04044	CDS	792	argB	2.7.2.8	COG0548	Acetylglutamate kinase
VP181_04045	CDS	1005	argC	1.2.1.38	COG0002	N-acetyl-gamma-glutamyl-phosphate reductase
VP181_04046	CDS	1137	argE	3.5.1.16	COG0624	Acetylornithine deacetylase
VP181_04047	CDS	2634	ppc	4.1.1.31	COG2352	Phosphoenolpyruvate carboxylase
VP181_04048	CDS	540				hypothetical protein
VP181_04049	CDS	903	metF	1.5.1.20	COG0685	5,10-methylenetetrahydrofolate reductase
VP181_04050	CDS	2409	metL		COG0460	Bifunctional aspartokinase/homoserine dehydrogenase 2
VP181_04051	CDS	1161	metB	2.5.1.48	COG0626	Cystathionine gamma-synthase
VP181_04052	CDS	321	metJ		COG3060	Met repressor
VP181_04053	CDS	1278	maeB	1.1.1.40	COG0281	NADP-dependent malic enzyme
VP181_04054	CDS	477	bfr	1.16.3.1	COG2193	Bacterioferritin
VP181_04055	CDS	189	bfd		COG2906	Bacterioferritin-associated ferredoxin
VP181_04056	CDS	267				hypothetical protein
VP181_04057	CDS	324				hypothetical protein
VP181_04058	CDS	312				hypothetical protein
VP181_04059	CDS	450	matP		COG3120	Macrodomain Ter protein
VP181_04060	CDS	1638	lon_3	3.4.21.53		Lon protease
VP181_04061	CDS	519	fabA	4.2.1.59	COG0764	3-hydroxydecanoyl-[acyl-carrier-protein] dehydratase
VP181_04062	CDS	174	rmf		COG3130	Ribosome modulation factor
VP181_04063	CDS	1797				hypothetical protein
VP181_04064	CDS	1920	uup_2		COG0488	ABC transporter ATP-binding protein uup
VP181_04065	CDS	243				hypothetical protein
VP181_04066	CDS	2124	rlmL		COG0116	Ribosomal RNA large subunit methyltransferase K/L
VP181_04067	CDS	543	zapC			Cell division protein ZapC
VP181_04068	CDS	1011	pyrD	1.3.5.2	COG0167	Dihydroorotate dehydrogenase (quinone)
VP181_04069	CDS	4842	gdhB	1.4.1.2	COG2902	NAD-specific glutamate dehydrogenase
VP181_04070	CDS	2607	pepN	3.4.11.2	COG0308	Aminopeptidase N
VP181_04071	CDS	702				hypothetical protein
VP181_04072	CDS	2007	prc	3.4.21.102	COG0793	Tail-specific protease
VP181_04073	CDS	630	proQ		COG3109	RNA chaperone ProQ
VP181_04074	CDS	474	msrC	1.8.4.14	COG1956	Free methionine-R-sulfoxide reductase
VP181_04075	CDS	1797		3.6.3.-		Putative multidrug export ATP-binding/permease protein
VP181_04076	CDS	1248	yebS		COG2995	Inner membrane protein YebS
VP181_04077	CDS	2649			COG3008	putative protein
VP181_04078	CDS	1437	rsmF	2.1.1.178	COG0144	Ribosomal RNA small subunit methyltransferase F
VP181_04079	CDS	834	cvfB			Conserved virulence factor B
VP181_04080	CDS	1353				hypothetical protein
VP181_04081	CDS	498				hypothetical protein
VP181_04082	CDS	1053	aroH	2.5.1.54	COG0722	Phospho-2-dehydro-3-deoxyheptonate aldolase, Trp-sensitive
VP181_04083	CDS	483				hypothetical protein
VP181_04084	CDS	921	cysG_3		COG0007	Siroheme synthase
VP181_04085	CDS	1029	yhdW			Putative amino-acid ABC transporter-binding protein YhdW
VP181_04086	CDS	1206	glnP		COG0765	putative glutamine ABC transporter permease protein GlnP
VP181_04087	CDS	1098	yhdY		COG0765	Inner membrane amino-acid ABC transporter permease protein YhdY
VP181_04088	CDS	750	glnQ_2			Glutamine transport ATP-binding protein GlnQ
VP181_04089	CDS	669	yccA		COG0670	Modulator of FtsH protease YccA
VP181_04090	CDS	375				hypothetical protein
VP181_04091	CDS	330	tusE	2.8.1.-	COG2920	Sulfurtransferase TusE
VP181_04092	CDS	273	acyP	3.6.1.7	COG1254	Acylphosphatase
VP181_04093	CDS	1419	mcpA_2		COG0840	Methyl-accepting chemotaxis protein McpA
VP181_04094	CDS	1194	rlmI_2	2.1.1.191	COG1092	Ribosomal RNA large subunit methyltransferase I
VP181_04095	tRNA	81				tRNA-Ile(gat)
VP181_04096	tRNA	77				tRNA-Met(cat)
VP181_04097	tRNA	75				tRNA-Gln(ttg)
VP181_04098	tRNA	85				tRNA-Leu(tag)
VP181_04099	tRNA	77				tRNA-Met(cat)
VP181_04100	CDS	1092	ychF		COG0012	Ribosome-binding ATPase YchF
VP181_04101	CDS	591	pth	3.1.1.29	COG0193	Peptidyl-tRNA hydrolase
VP181_04102	CDS	945	prs	2.7.6.1	COG0462	Ribose-phosphate pyrophosphokinase
VP181_04103	CDS	873	ispE	2.7.1.148	COG1947	4-diphosphocytidyl-2-C-methyl-D-erythritol kinase
VP181_04104	CDS	639	lolB		COG3017	Outer-membrane lipoprotein LolB
VP181_04105	CDS	1257	hemA	1.2.1.70	COG0373	Glutamyl-tRNA reductase
VP181_04106	CDS	1089	prfA		COG0216	Peptide chain release factor RF1
VP181_04107	CDS	858	prmC	2.1.1.297	COG2890	Release factor glutamine methyltransferase
VP181_04108	CDS	384	ychQ		COG3094	Protein YchQ
VP181_04109	CDS	810				hypothetical protein
VP181_04110	CDS	852	kdsA	2.5.1.55	COG2877	2-dehydro-3-deoxyphosphooctonate aldolase
VP181_04111	CDS	1683	ushA_2		COG0737	Protein UshA
VP181_04112	CDS	474	ybaK_2	4.2.-.-	COG2606	Cys-tRNA(Pro)/Cys-tRNA(Cys) deacylase YbaK
VP181_04113	CDS	1116	rluF	5.4.99.21	COG1187	23S rRNA pseudouridine(2604) synthase
VP181_04114	CDS	582	smrA	3.1.-.-	COG2840	putative DNA endonuclease SmrA
VP181_04115	CDS	141				hypothetical protein
VP181_04116	tRNA	77				tRNA-Pro(tgg)
VP181_04117	CDS	873				hypothetical protein
VP181_04118	CDS	2652	chb	3.2.1.52	COG3525	N,N'-diacetylchitobiase
VP181_04119	CDS	693				hypothetical protein
VP181_04120	CDS	450				hypothetical protein
VP181_04121	CDS	2736	copA_2	3.6.3.54	COG2217	Copper-exporting P-type ATPase
VP181_04122	CDS	1122	chiP_2			Chitoporin
VP181_04123	CDS	597				hypothetical protein
VP181_04124	CDS	1425	gltX	6.1.1.17	COG0008	Glutamate--tRNA ligase
VP181_04125	CDS	960	ompA_5			Outer membrane protein A
VP181_04126	CDS	507				hypothetical protein
VP181_04127	tRNA	77				tRNA-Arg(cct)
VP181_04128	CDS	1236				hypothetical protein
VP181_04129	CDS	639				hypothetical protein
VP181_04130	CDS	432				hypothetical protein
VP181_04131	CDS	426				hypothetical protein
VP181_04132	CDS	318				hypothetical protein
VP181_04133	CDS	747				hypothetical protein
VP181_04134	CDS	927	cheV_4		COG0784	Chemotaxis protein CheV
VP181_04135	CDS	828	cheR1	2.1.1.80		Chemotaxis protein methyltransferase 1
VP181_04136	CDS	396	flgB_2		COG1815	Flagellar basal body rod protein FlgB
VP181_04137	CDS	414	flgC_2		COG1558	Flagellar basal-body rod protein FlgC
VP181_04138	CDS	708	flgD_2		COG1843	Basal-body rod modification protein FlgD
VP181_04139	CDS	1314	flgE_2		COG1749	Flagellar hook protein FlgE
VP181_04140	CDS	750	flgF_2		COG4787	Flagellar basal-body rod protein FlgF
VP181_04141	CDS	789	flgG_2		COG4786	Flagellar basal-body rod protein FlgG
VP181_04142	CDS	780				hypothetical protein
VP181_04143	CDS	1092				hypothetical protein
VP181_04144	CDS	927	flgJ_2	3.2.1.-	COG1705	Peptidoglycan hydrolase FlgJ
VP181_04145	CDS	1941	flgK_2		COG1256	Flagellar hook-associated protein 1
VP181_04146	CDS	1194	flgL_2		COG1344	Flagellar hook-associated protein 3
VP181_04147	CDS	1155	flaD_3		COG1344	Flagellin D
VP181_04148	CDS	2100	fusA_3		COG0480	Elongation factor G
VP181_04149	CDS	471	rpsG		COG0049	30S ribosomal protein S7
VP181_04150	CDS	375	rpsL		COG0048	30S ribosomal protein S12
VP181_04151	CDS	276	tusB		COG2168	Protein TusB
VP181_04152	CDS	357	tusC		COG2923	Protein TusC
VP181_04153	CDS	396	tusD	2.8.1.-	COG1553	Sulfurtransferase TusD
VP181_04154	CDS	675	dauR_2		COG2964	Transcriptional regulator DauR
VP181_04155	CDS	783	fkpA	5.2.1.8	COG0545	FKBP-type peptidyl-prolyl cis-trans isomerase FkpA
VP181_04156	CDS	987				hypothetical protein
VP181_04157	CDS	228	slyX		COG2900	Protein SlyX 
VP181_04158	CDS	942	iaaA	3.4.19.5	COG1446	Isoaspartyl peptidase
VP181_04159	CDS	582	slyD	5.2.1.8	COG1047	FKBP-type peptidyl-prolyl cis-trans isomerase SlyD
VP181_04160	CDS	201				hypothetical protein
VP181_04161	CDS	1797	kefC_2		COG0475	Glutathione-regulated potassium-efflux system protein KefC
VP181_04162	CDS	594	kefF	1.6.5.2	COG2249	Glutathione-regulated potassium-efflux system ancillary protein KefF
VP181_04163	CDS	2025	yheS		COG0488	putative ABC transporter ATP-binding protein YheS
VP181_04164	CDS	489				hypothetical protein
VP181_04165	CDS	1008				hypothetical protein
VP181_04166	CDS	213				hypothetical protein
VP181_04167	CDS	870	cfxP	2.7.1.19	COG3954	Phosphoribulokinase, plasmid
VP181_04168	CDS	633	crp_2		COG0664	cAMP-activated global transcriptional regulator CRP
VP181_04169	CDS	792				hypothetical protein
VP181_04170	CDS	1458	astD	1.2.1.71	COG1012	N-succinylglutamate 5-semialdehyde dehydrogenase
VP181_04171	CDS	1020	astA	2.3.1.109	COG3138	Arginine N-succinyltransferase
VP181_04172	CDS	1212	aruC	2.6.1.11	COG4992	Succinylornithine transaminase/acetylornithine aminotransferase
VP181_04173	CDS	123				hypothetical protein
VP181_04174	CDS	588	trpG	4.1.3.27	COG0512	Anthranilate synthase component 2
VP181_04175	CDS	2955				hypothetical protein
VP181_04176	CDS	375				hypothetical protein
VP181_04177	CDS	1017	trpS	6.1.1.2	COG0180	Tryptophan--tRNA ligase
VP181_04178	CDS	687	gph	3.1.3.18	COG0546	Phosphoglycolate phosphatase
VP181_04179	CDS	744	rlmB_2	2.1.1.185	COG0566	23S rRNA (guanosine-2'-O-)-methyltransferase RlmB
VP181_04180	CDS	2508	rnr_2	3.1.13.1	COG0557	Ribonuclease R
VP181_04181	CDS	426	nsrR		COG1959	HTH-type transcriptional repressor NsrR
VP181_04182	CDS	1185	hmp	1.14.12.17	COG1017	Flavohemoprotein
VP181_04183	CDS	636	podJ			Localization factor PodJL
VP181_04184	CDS	1317	purA_2	6.3.4.4	COG0104	Adenylosuccinate synthetase
VP181_04185	CDS	186				hypothetical protein
VP181_04186	CDS	981	hflC		COG0330	Modulator of FtsH protease HflC
VP181_04187	CDS	1203	hflK		COG0330	Modulator of FtsH protease HflK
VP181_04188	CDS	1290	hflX		COG2262	GTPase HflX
VP181_04189	CDS	264	hfq		COG1923	RNA-binding protein Hfq
VP181_04190	CDS	933	miaA	2.5.1.75	COG0324	tRNA dimethylallyltransferase
VP181_04191	CDS	2010	mutL		COG0323	DNA mismatch repair protein MutL
VP181_04192	CDS	1713	amiB	3.5.1.28	COG0860	N-acetylmuramoyl-L-alanine amidase AmiB
VP181_04193	CDS	465	tsaE		COG0802	tRNA threonylcarbamoyladenosine biosynthesis protein TsaE
VP181_04194	CDS	1128	queG	1.17.99.6	COG1600	Epoxyqueuosine reductase
VP181_04195	CDS	381	secE		COG0690	Protein translocase subunit SecE
VP181_04196	CDS	549	nusG		COG0250	Transcription termination/antitermination protein NusG
VP181_04197	CDS	429	rplK		COG0080	50S ribosomal protein L11
VP181_04198	CDS	702	rplA		COG0081	50S ribosomal protein L1
VP181_04199	CDS	489	rplJ		COG0244	50S ribosomal protein L10
VP181_04200	CDS	369	rplL		COG0222	50S ribosomal protein L7/L12
VP181_04201	CDS	4029	rpoB	2.7.7.6	COG0085	DNA-directed RNA polymerase subunit beta
VP181_04202	CDS	4203	rpoC	2.7.7.6		DNA-directed RNA polymerase subunit beta'
VP181_04203	CDS	486	rsd		COG3160	Regulator of sigma D
VP181_04204	CDS	783	nudC	3.6.1.22	COG2816	NADH pyrophosphatase
VP181_04205	CDS	492				hypothetical protein
VP181_04206	CDS	744				hypothetical protein
VP181_04207	CDS	1068	hemE	4.1.1.37	COG0407	Uroporphyrinogen decarboxylase
VP181_04208	CDS	573				hypothetical protein
VP181_04209	CDS	924	ghrA	1.1.1.79	COG0111	Glyoxylate/hydroxypyruvate reductase A
VP181_04210	CDS	588			COG3068	putative protein
VP181_04211	CDS	1128				hypothetical protein
VP181_04212	CDS	276	hupA		COG0776	DNA-binding protein HU-alpha
VP181_04213	CDS	1296				hypothetical protein
VP181_04214	CDS	1605				hypothetical protein
VP181_04215	CDS	2646				hypothetical protein
VP181_04216	CDS	429				hypothetical protein
VP181_04217	CDS	237				hypothetical protein
VP181_04218	CDS	2367				hypothetical protein
VP181_04219	CDS	1359				hypothetical protein
VP181_04220	CDS	1134				hypothetical protein
VP181_04221	CDS	1218				hypothetical protein
VP181_04222	CDS	1494				hypothetical protein
VP181_04223	CDS	732				hypothetical protein
VP181_04224	CDS	1290	purD	6.3.4.13	COG0151	Phosphoribosylamine--glycine ligase
VP181_04225	CDS	1593	purH		COG0138	Bifunctional purine biosynthesis protein PurH
VP181_04226	CDS	399	zntR_3		COG0789	HTH-type transcriptional regulator ZntR
VP181_04227	CDS	1569	cadC_3		COG3710	Transcriptional activator CadC
VP181_04228	CDS	1344	cadB		COG0531	putative cadaverine/lysine antiporter
VP181_04229	CDS	2136	cadA	4.1.1.18	COG1982	Inducible lysine decarboxylase
VP181_04230	CDS	363				hypothetical protein
VP181_04231	CDS	711		2.4.2.31		Putative NAD(+)--arginine ADP-ribosyltransferase Vis
VP181_04232	CDS	783				hypothetical protein
VP181_04233	CDS	690				hypothetical protein
VP181_04234	CDS	297				hypothetical protein
VP181_04235	CDS	189				hypothetical protein
VP181_04236	CDS	615				hypothetical protein
VP181_04237	CDS	444				hypothetical protein
VP181_04238	CDS	375				hypothetical protein
VP181_04239	CDS	234				hypothetical protein
VP181_04240	CDS	753				hypothetical protein
VP181_04241	CDS	402				hypothetical protein
VP181_04242	CDS	1263	yscN_2	3.6.3.14		putative ATP synthase YscN
VP181_04243	CDS	1464	invG		COG1450	Protein InvG
VP181_04244	CDS	249				hypothetical protein
VP181_04245	CDS	684				hypothetical protein
VP181_04246	CDS	675	spaP_2		COG4790	Surface presentation of antigens protein SpaP
VP181_04247	CDS	294				hypothetical protein
VP181_04248	CDS	1152				hypothetical protein
VP181_04249	CDS	870	yopJ			Effector protein YopJ
VP181_04250	CDS	192				hypothetical protein
VP181_04251	CDS	552				hypothetical protein
VP181_04252	CDS	216				hypothetical protein
VP181_04253	CDS	648				hypothetical protein
VP181_04254	CDS	1002				hypothetical protein
VP181_04255	CDS	393				hypothetical protein
VP181_04256	CDS	807				hypothetical protein
VP181_04257	CDS	1056	yscU_2			Yop proteins translocation protein U
VP181_04258	CDS	1884	ssaV		COG4789	Secretion system apparatus protein SsaV
VP181_04259	CDS	597				hypothetical protein
VP181_04260	CDS	2403				hypothetical protein
VP181_04261	CDS	300				hypothetical protein
VP181_04262	CDS	573				hypothetical protein
VP181_04263	CDS	378				hypothetical protein
VP181_04264	CDS	597				hypothetical protein
VP181_04265	CDS	726				hypothetical protein
VP181_04266	CDS	1050				hypothetical protein
VP181_04267	CDS	291				hypothetical protein
VP181_04268	CDS	732				hypothetical protein
VP181_04269	CDS	489				hypothetical protein
VP181_04270	CDS	459				hypothetical protein
VP181_04271	CDS	534				hypothetical protein
VP181_04272	CDS	258				hypothetical protein
VP181_04273	CDS	642				hypothetical protein
VP181_04274	CDS	1455				hypothetical protein
VP181_04275	CDS	2589				hypothetical protein
VP181_04276	CDS	111				hypothetical protein
VP181_04277	CDS	228				hypothetical protein
VP181_04278	CDS	4494				hypothetical protein
VP181_04279	CDS	336				hypothetical protein
VP181_04280	CDS	117				hypothetical protein
VP181_04281	CDS	120				hypothetical protein
VP181_04282	CDS	210				hypothetical protein
VP181_04283	CDS	564				hypothetical protein
VP181_04284	CDS	1143				hypothetical protein
VP181_04285	CDS	885	fimA_2		COG0803	Manganese ABC transporter substrate-binding lipoprotein
VP181_04286	CDS	804				hypothetical protein
VP181_04287	CDS	720	fabG_7	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
VP181_04288	CDS	591				hypothetical protein
VP181_04289	CDS	1479				hypothetical protein
VP181_04290	CDS	2049	spkB	2.7.11.1		Serine/threonine-protein kinase B
VP181_04291	CDS	534	yyaP		COG0262	putative protein YyaP
VP181_04292	CDS	567	tetR			Tetracycline repressor protein class D
VP181_04293	CDS	858	yghU	1.8.4.-	COG0625	Disulfide-bond oxidoreductase YghU
VP181_04294	CDS	273				hypothetical protein
VP181_04295	CDS	1170	dacA_3	3.4.16.4	COG1686	D-alanyl-D-alanine carboxypeptidase DacA
VP181_04296	CDS	405				hypothetical protein
VP181_04297	CDS	474	PGdx_3	1.11.1.15	COG0678	Hybrid peroxiredoxin hyPrx5
VP181_04298	CDS	1014		3.5.4.2	COG1816	Adenine deaminase
VP181_04299	CDS	141				hypothetical protein
VP181_04300	CDS	210				hypothetical protein
VP181_04301	CDS	213	cspV		COG1278	Cold shock protein CspV
VP181_04302	CDS	303				hypothetical protein
VP181_04303	CDS	567				hypothetical protein
VP181_04304	CDS	849				hypothetical protein
VP181_04305	CDS	915	czcD		COG1230	Cadmium, cobalt and zinc/H(+)-K(+) antiporter
VP181_04306	CDS	417	yusO			putative HTH-type transcriptional regulator YusO
VP181_04307	CDS	129				hypothetical protein
VP181_04308	CDS	375				hypothetical protein
VP181_04309	CDS	432	yccF		COG3304	Inner membrane protein YccF
VP181_04310	CDS	1215	yhjX_2			putative MFS-type transporter YhjX
VP181_04311	CDS	189				hypothetical protein
VP181_04312	CDS	936	yceM	1.-.-.-	COG0673	Putative oxidoreductase YceM
VP181_04313	CDS	1656	eptA	2.7.-.-	COG2194	Phosphoethanolamine transferase EptA
VP181_04314	CDS	324	dgkA_2	2.7.1.107	COG0818	Diacylglycerol kinase
VP181_04315	CDS	390				hypothetical protein
VP181_04316	CDS	1287	rstB	2.7.13.3		Sensor protein RstB
VP181_04317	CDS	714	rstA_2		COG0745	Transcriptional regulatory protein RstA
VP181_04318	CDS	720		1.-.-.-		putative oxidoreductase
VP181_04319	CDS	297				hypothetical protein
VP181_04320	CDS	255				hypothetical protein
VP181_04321	CDS	600	dsbA_2		COG0526	Thiol:disulfide interchange protein DsbA
VP181_04322	CDS	1458				hypothetical protein
VP181_04323	CDS	2673				hypothetical protein
VP181_04324	CDS	678				hypothetical protein
VP181_04325	CDS	438				hypothetical protein
VP181_04326	CDS	2028	recD2	3.6.4.12	COG0507	ATP-dependent RecD-like DNA helicase
VP181_04327	CDS	267				hypothetical protein
VP181_04328	CDS	285	imm			Colicin-E7 immunity protein
VP181_04329	CDS	2610	pys2	3.1.-.-	COG3209	Pyocin-S2
VP181_04330	CDS	2325	ydeP		COG0243	Protein YdeP
VP181_04331	CDS	885	oxyR_5			Hydrogen peroxide-inducible genes activator
VP181_04332	CDS	831	fdhD_2		COG1526	Sulfur carrier protein FdhD
VP181_04333	CDS	1395	uhpT		COG2271	Hexose-6-phosphate:phosphate antiporter
VP181_04334	CDS	612	uhpA		COG2197	Transcriptional regulatory protein UhpA
VP181_04335	CDS	1503	uhpB	2.7.13.3		Signal transduction histidine-protein kinase/phosphatase UhpB
